id,word,domain,type,tier,language,nsm_prime_ref,nsm_prime_group,position
302,属,relation,noun,2,CHN,kind,RELATIONAL_SUBSTANTIVES,6
1529,属于我,existence,other,2,CHN,be mine,LOCATION_EXISTENCE,1
772,巨大,property,adjective,2,CHN,big,DESCRIPTORS,2
728,差,evaluation,adjective,2,CHN,bad,EVALUATORS,3
987,希望,cognition,verb,2,CHN,want,MENTAL_PREDICATES,3
775,广大,property,adjective,2,CHN,big,DESCRIPTORS,5
1974,底部,spatial,other,2,CHN,below,SPACE,7
773,庞大,property,adjective,2,CHN,big,DESCRIPTORS,3
2332,强度,degree,adverb,2,CHN,very,INTENSIFIER_AUGMENTOR,10
1535,归属,existence,other,2,CHN,be mine,LOCATION_EXISTENCE,7
1536,归我,existence,other,2,CHN,be mine,LOCATION_EXISTENCE,8
1671,当下,temporal,other,2,CHN,now,TIME,7
1852,当下,temporal,other,2,CHN,moment,TIME,9
381,当前,reference,determiner,2,CHN,this,DETERMINERS,6
1667,当前,temporal,other,2,CHN,now,TIME,3
1913,当地,spatial,other,2,CHN,here,SPACE,7
261,形体,entity,noun,2,CHN,body,SUBSTANTIVES,6
1359,形成,action,verb,2,CHN,happen,ACTIONS_EVENTS_MOVEMENT,4
1705,往昔,temporal,other,2,CHN,before,TIME,9
2323,很,degree,adverb,2,CHN,very,INTENSIFIER_AUGMENTOR,1
608,很多,quantity,determiner,2,CHN,much many,QUANTIFIERS,2
641,很少,quantity,determiner,2,CHN,little few,QUANTIFIERS,3
1759,很长时间,temporal,other,2,CHN,a long time,TIME,1
818,微不足道,property,adjective,2,CHN,small,DESCRIPTORS,9
813,微型,property,adjective,2,CHN,small,DESCRIPTORS,4
811,微小,property,adjective,2,CHN,small,DESCRIPTORS,2
643,微量,quantity,determiner,2,CHN,little few,QUANTIFIERS,5
1072,心情,cognition,verb,2,CHN,feel,MENTAL_PREDICATES,8
865,心想,cognition,verb,2,CHN,think,MENTAL_PREDICATES,9
993,志向,cognition,verb,2,CHN,want,MENTAL_PREDICATES,9
864,思想,cognition,verb,2,CHN,think,MENTAL_PREDICATES,8
862,思索,cognition,verb,2,CHN,think,MENTAL_PREDICATES,6
863,思维,cognition,verb,2,CHN,think,MENTAL_PREDICATES,7
858,思考,cognition,verb,2,CHN,think,MENTAL_PREDICATES,2
301,性质,relation,noun,2,CHN,kind,RELATIONAL_SUBSTANTIVES,5
1500,性质,existence,other,2,CHN,be something,LOCATION_EXISTENCE,5
579,总,quantity,determiner,2,CHN,all,QUANTIFIERS,7
418,恒定,reference,determiner,2,CHN,the same,DETERMINERS,10
729,恶劣,evaluation,adjective,2,CHN,bad,EVALUATORS,4
1767,悠久,temporal,other,2,CHN,a long time,TIME,9
61,您,entity,noun,2,CHN,you,SUBSTANTIVES,2
1363,情况,action,verb,2,CHN,happen,ACTIONS_EVENTS_MOVEMENT,8
2297,情况,logic,conjunction,2,CHN,if,LOGICAL_CONCEPTS,7
1067,情感,cognition,verb,2,CHN,feel,MENTAL_PREDICATES,3
1071,情绪,cognition,verb,2,CHN,feel,MENTAL_PREDICATES,7
857,想,cognition,verb,2,CHN,think,MENTAL_PREDICATES,1
985,想要,cognition,verb,2,CHN,want,MENTAL_PREDICATES,1
992,意愿,cognition,verb,2,CHN,want,MENTAL_PREDICATES,8
26,意识,entity,noun,2,CHN,i,SUBSTANTIVES,10
1070,意识,cognition,verb,2,CHN,feel,MENTAL_PREDICATES,6
935,意识到,cognition,verb,2,CHN,know,MENTAL_PREDICATES,7
1066,感受,cognition,verb,2,CHN,feel,MENTAL_PREDICATES,2
1065,感觉,cognition,verb,2,CHN,feel,MENTAL_PREDICATES,1
2130,感触,spatial,other,2,CHN,touch,SPACE,7
990,愿望,cognition,verb,2,CHN,want,MENTAL_PREDICATES,6
938,懂得,cognition,verb,2,CHN,know,MENTAL_PREDICATES,10
341,成分,relation,noun,2,CHN,part,RELATIONAL_SUBSTANTIVES,3
516,成对,quantity,determiner,2,CHN,two,QUANTIFIERS,9
17,我,entity,noun,2,CHN,i,SUBSTANTIVES,1
1530,我的,existence,other,2,CHN,be mine,LOCATION_EXISTENCE,2
2192,或许,logic,conjunction,2,CHN,maybe,LOGICAL_CONCEPTS,3
574,所有,quantity,determiner,2,CHN,all,QUANTIFIERS,2
1532,所有,existence,other,2,CHN,be mine,LOCATION_EXISTENCE,4
2132,手感,spatial,other,2,CHN,touch,SPACE,9
2230,才能,logic,conjunction,2,CHN,can,LOGICAL_CONCEPTS,9
1316,执行,action,verb,2,CHN,do,ACTIONS_EVENTS_MOVEMENT,3
1034,抗拒,cognition,verb,2,CHN,dont want,MENTAL_PREDICATES,6
1032,拒绝,cognition,verb,2,CHN,dont want,MENTAL_PREDICATES,4
2162,拒绝,logic,conjunction,2,CHN,not,LOGICAL_CONCEPTS,5
1531,拥有,existence,other,2,CHN,be mine,LOCATION_EXISTENCE,3
1764,持久,temporal,other,2,CHN,a long time,TIME,6
384,指示,reference,determiner,2,CHN,this,DETERMINERS,9
2125,接触,spatial,other,2,CHN,touch,SPACE,2
2034,接近,spatial,other,2,CHN,near,SPACE,6
1245,措辞,communication,verb,2,CHN,words,SPEECH,7
1205,提及,communication,verb,2,CHN,say,SPEECH,7
2128,摸,spatial,other,2,CHN,touch,SPACE,5
1321,操作,action,verb,2,CHN,do,ACTIONS_EVENTS_MOVEMENT,8
1074,敏感,cognition,verb,2,CHN,feel,MENTAL_PREDICATES,10
549,数个,quantity,determiner,2,CHN,some,QUANTIFIERS,9
614,数量,quantity,determiner,2,CHN,much many,QUANTIFIERS,8
577,整个,quantity,determiner,2,CHN,all,QUANTIFIERS,5
2065,方面,spatial,other,2,CHN,side,SPACE,6
2061,旁边,spatial,other,2,CHN,side,SPACE,2
306,族,relation,noun,2,CHN,kind,RELATIONAL_SUBSTANTIVES,10
2165,无,logic,conjunction,2,CHN,not,LOGICAL_CONCEPTS,8
1703,早先,temporal,other,2,CHN,before,TIME,7
1639,时候,temporal,other,2,CHN,when,TIME,7
1635,时刻,temporal,other,2,CHN,when,TIME,3
1844,时刻,temporal,other,2,CHN,moment,TIME,1
1819,时期,temporal,other,2,CHN,for some time,TIME,4
1636,时机,temporal,other,2,CHN,when,TIME,4
1640,时段,temporal,other,2,CHN,when,TIME,8
1822,时段,temporal,other,2,CHN,for some time,TIME,7
1634,时间,temporal,other,2,CHN,when,TIME,2
1641,时间性,temporal,other,2,CHN,when,TIME,9
933,明白,cognition,verb,2,CHN,know,MENTAL_PREDICATES,5
1496,是,existence,other,2,CHN,be something,LOCATION_EXISTENCE,1
779,显著,property,adjective,2,CHN,big,DESCRIPTORS,9
1791,暂时,temporal,other,2,CHN,a short time,TIME,4
1818,暂时,temporal,other,2,CHN,for some time,TIME,3
2357,更,degree,adverb,2,CHN,more,INTENSIFIER_AUGMENTOR,1
2358,更多,degree,adverb,2,CHN,more,INTENSIFIER_AUGMENTOR,2
1704,曾经,temporal,other,2,CHN,before,TIME,8
1463,有,existence,other,2,CHN,there is,LOCATION_EXISTENCE,1
730,有害,evaluation,adjective,2,CHN,bad,EVALUATORS,5
1571,有机体,life,verb,2,CHN,live,LIFE_DEATH,9
546,有的,quantity,determiner,2,CHN,some,QUANTIFIERS,6
683,有益,evaluation,adjective,2,CHN,good,EVALUATORS,5
2226,有能力,logic,conjunction,2,CHN,can,LOGICAL_CONCEPTS,5
645,有限,quantity,determiner,2,CHN,little few,QUANTIFIERS,7
991,期望,cognition,verb,2,CHN,want,MENTAL_PREDICATES,7
1638,期间,temporal,other,2,CHN,when,TIME,6
1820,期间,temporal,other,2,CHN,for some time,TIME,5
2195,未必,logic,conjunction,2,CHN,maybe,LOGICAL_CONCEPTS,6
1737,未来,temporal,other,2,CHN,after,TIME,10
380,本,reference,determiner,2,CHN,this,DETERMINERS,5
19,本人,entity,noun,2,CHN,i,SUBSTANTIVES,3
1912,本地,spatial,other,2,CHN,here,SPACE,6
1505,本性,existence,other,2,CHN,be something,LOCATION_EXISTENCE,10
1499,本质,existence,other,2,CHN,be something,LOCATION_EXISTENCE,4
2229,本领,logic,conjunction,2,CHN,can,LOGICAL_CONCEPTS,8
1247,术语,communication,verb,2,CHN,words,SPEECH,9
2293,条件,logic,conjunction,2,CHN,if,LOGICAL_CONCEPTS,3
2325,极其,degree,adverb,2,CHN,very,INTENSIFIER_AUGMENTOR,3
2330,极度,degree,adverb,2,CHN,very,INTENSIFIER_AUGMENTOR,8
158,某事,entity,noun,2,CHN,something,SUBSTANTIVES,1
542,某些,quantity,determiner,2,CHN,some,QUANTIFIERS,2
107,某人,entity,noun,2,CHN,someone,SUBSTANTIVES,1
547,某种,quantity,determiner,2,CHN,some,QUANTIFIERS,7
2100,核心,spatial,other,2,CHN,inside,SPACE,9
2261,根据,logic,conjunction,2,CHN,because,LOGICAL_CONCEPTS,6
2329,格外,degree,adverb,2,CHN,very,INTENSIFIER_AUGMENTOR,7
1118,检查,cognition,verb,2,CHN,see,MENTAL_PREDICATES,9
2069,横侧,spatial,other,2,CHN,side,SPACE,10
986,欲望,cognition,verb,2,CHN,want,MENTAL_PREDICATES,2
1281,正确,communication,verb,2,CHN,true,SPEECH,7
684,正面,evaluation,adjective,2,CHN,good,EVALUATORS,6
378,此,reference,determiner,2,CHN,this,DETERMINERS,3
1668,此刻,temporal,other,2,CHN,now,TIME,4
1909,此地,spatial,other,2,CHN,here,SPACE,3
1908,此处,spatial,other,2,CHN,here,SPACE,2
1672,此时,temporal,other,2,CHN,now,TIME,8
1911,此间,spatial,other,2,CHN,here,SPACE,5
1600,死,life,verb,2,CHN,die,LIFE_DEATH,1
1601,死亡,life,verb,2,CHN,die,LIFE_DEATH,2
1608,死者,life,verb,2,CHN,die,LIFE_DEATH,9
348,段,relation,noun,2,CHN,part,RELATIONAL_SUBSTANTIVES,10
576,每个,quantity,determiner,2,CHN,all,QUANTIFIERS,4
213,民众,entity,noun,2,CHN,people,SUBSTANTIVES,4
64,汝,entity,noun,2,CHN,you,SUBSTANTIVES,5
1206,沟通,communication,verb,2,CHN,say,SPEECH,8
2159,没有,logic,conjunction,2,CHN,not,LOGICAL_CONCEPTS,2
1116,注意,cognition,verb,2,CHN,see,MENTAL_PREDICATES,7
1563,活,life,verb,2,CHN,live,LIFE_DEATH,1
1323,活动,action,verb,2,CHN,do,ACTIONS_EVENTS_MOVEMENT,10
1568,活着,life,verb,2,CHN,live,LIFE_DEATH,6
1402,流动,action,verb,2,CHN,move,ACTIONS_EVENTS_MOVEMENT,7
776,浩大,property,adjective,2,CHN,big,DESCRIPTORS,6
1605,消亡,life,verb,2,CHN,die,LIFE_DEATH,6
988,渴望,cognition,verb,2,CHN,want,MENTAL_PREDICATES,4
816,渺小,property,adjective,2,CHN,small,DESCRIPTORS,7
2228,潜力,logic,conjunction,2,CHN,can,LOGICAL_CONCEPTS,7
1606,灭亡,life,verb,2,CHN,die,LIFE_DEATH,7
937,熟悉,cognition,verb,2,CHN,know,MENTAL_PREDICATES,9
1789,片刻,temporal,other,2,CHN,a short time,TIME,2
1847,片刻,temporal,other,2,CHN,moment,TIME,4
1823,片时,temporal,other,2,CHN,for some time,TIME,8
343,片段,relation,noun,2,CHN,part,RELATIONAL_SUBSTANTIVES,5
160,物,entity,noun,2,CHN,something,SUBSTANTIVES,3
162,物体,entity,noun,2,CHN,something,SUBSTANTIVES,5
163,物质,entity,noun,2,CHN,something,SUBSTANTIVES,6
263,物质,entity,noun,2,CHN,body,SUBSTANTIVES,8
2327,特别,degree,adverb,2,CHN,very,INTENSIFIER_AUGMENTOR,5
385,特定,reference,determiner,2,CHN,this,DETERMINERS,10
1504,特性,existence,other,2,CHN,be something,LOCATION_EXISTENCE,9
1365,状况,action,verb,2,CHN,happen,ACTIONS_EVENTS_MOVEMENT,10
1502,状态,existence,other,2,CHN,be something,LOCATION_EXISTENCE,7
478,独一,quantity,determiner,2,CHN,one,QUANTIFIERS,4
1665,现在,temporal,other,2,CHN,now,TIME,1
1470,现实,existence,other,2,CHN,there is,LOCATION_EXISTENCE,8
1674,现时,temporal,other,2,CHN,now,TIME,10
167,现象,entity,noun,2,CHN,something,SUBSTANTIVES,10
1362,现象,action,verb,2,CHN,happen,ACTIONS_EVENTS_MOVEMENT,7
2258,理由,logic,conjunction,2,CHN,because,LOGICAL_CONCEPTS,3
932,理解,cognition,verb,2,CHN,know,MENTAL_PREDICATES,4
866,琢磨,cognition,verb,2,CHN,think,MENTAL_PREDICATES,10
113,生命,entity,noun,2,CHN,someone,SUBSTANTIVES,7
1565,生命,life,verb,2,CHN,live,LIFE_DEATH,3
1567,生存,life,verb,2,CHN,live,LIFE_DEATH,5
1564,生活,life,verb,2,CHN,live,LIFE_DEATH,2
1570,生物,life,verb,2,CHN,live,LIFE_DEATH,8
264,生理,entity,noun,2,CHN,body,SUBSTANTIVES,9
1244,用语,communication,verb,2,CHN,words,SPEECH,6
1442,留,existence,other,2,CHN,be somewhere,LOCATION_EXISTENCE,10
214,百姓,entity,noun,2,CHN,people,SUBSTANTIVES,5
581,皆,quantity,determiner,2,CHN,all,QUANTIFIERS,9
304,目,relation,noun,2,CHN,kind,RELATIONAL_SUBSTANTIVES,8
1670,目前,temporal,other,2,CHN,now,TIME,6
2263,目的,logic,conjunction,2,CHN,because,LOGICAL_CONCEPTS,8
1115,目睹,cognition,verb,2,CHN,see,MENTAL_PREDICATES,6
2398,相仿,comparison,other,2,CHN,like,SIMILARITY,7
2393,相似,comparison,other,2,CHN,like,SIMILARITY,2
2400,相似性,comparison,other,2,CHN,like,SIMILARITY,9
860,相信,cognition,verb,2,CHN,think,MENTAL_PREDICATES,4
2163,相反,logic,conjunction,2,CHN,not,LOGICAL_CONCEPTS,6
410,相同,reference,determiner,2,CHN,the same,DETERMINERS,2
2328,相当,degree,adverb,2,CHN,very,INTENSIFIER_AUGMENTOR,6
2399,相当,comparison,other,2,CHN,like,SIMILARITY,8
416,相等,reference,determiner,2,CHN,the same,DETERMINERS,8
1110,看,cognition,verb,2,CHN,see,MENTAL_PREDICATES,1
1111,看见,cognition,verb,2,CHN,see,MENTAL_PREDICATES,2
1275,真,communication,verb,2,CHN,true,SPEECH,1
1276,真实,communication,verb,2,CHN,true,SPEECH,2
1280,真理,communication,verb,2,CHN,true,SPEECH,6
1279,真相,communication,verb,2,CHN,true,SPEECH,5
1284,真诚,communication,verb,2,CHN,true,SPEECH,10
1669,眼下,temporal,other,2,CHN,now,TIME,5
382,眼前,reference,determiner,2,CHN,this,DETERMINERS,7
1790,瞬间,temporal,other,2,CHN,a short time,TIME,3
1845,瞬间,temporal,other,2,CHN,moment,TIME,2
1068,知觉,cognition,verb,2,CHN,feel,MENTAL_PREDICATES,4
930,知识,cognition,verb,2,CHN,know,MENTAL_PREDICATES,2
929,知道,cognition,verb,2,CHN,know,MENTAL_PREDICATES,1
1788,短时间,temporal,other,2,CHN,a short time,TIME,1
1792,短暂,temporal,other,2,CHN,a short time,TIME,5
1793,短期,temporal,other,2,CHN,a short time,TIME,6
2127,碰,spatial,other,2,CHN,touch,SPACE,4
216,社会,entity,noun,2,CHN,people,SUBSTANTIVES,7
297,种类,relation,noun,2,CHN,kind,RELATIONAL_SUBSTANTIVES,1
303,科,relation,noun,2,CHN,kind,RELATIONAL_SUBSTANTIVES,7
685,积极,evaluation,adjective,2,CHN,good,EVALUATORS,7
1396,移动,action,verb,2,CHN,move,ACTIONS_EVENTS_MOVEMENT,1
640,稀少,quantity,determiner,2,CHN,little few,QUANTIFIERS,2
2331,程度,degree,adverb,2,CHN,very,INTENSIFIER_AUGMENTOR,9
1881,空间,spatial,other,2,CHN,where,SPACE,6
513,第二,quantity,determiner,2,CHN,two,QUANTIFIERS,6
66,第二人称,entity,noun,2,CHN,you,SUBSTANTIVES,7
415,等价,reference,determiner,2,CHN,the same,DETERMINERS,7
412,等同,reference,determiner,2,CHN,the same,DETERMINERS,4
2394,类似,comparison,other,2,CHN,like,SIMILARITY,3
299,类别,relation,noun,2,CHN,kind,RELATIONAL_SUBSTANTIVES,3
298,类型,relation,noun,2,CHN,kind,RELATIONAL_SUBSTANTIVES,2
2401,类比,comparison,other,2,CHN,like,SIMILARITY,10
342,组成,relation,noun,2,CHN,part,RELATIONAL_SUBSTANTIVES,4
812,细小,property,adjective,2,CHN,small,DESCRIPTORS,3
817,细微,property,adjective,2,CHN,small,DESCRIPTORS,8
1604,终结,life,verb,2,CHN,die,LIFE_DEATH,5
1765,绵长,temporal,other,2,CHN,a long time,TIME,7
2259,缘故,logic,conjunction,2,CHN,because,LOGICAL_CONCEPTS,4
646,缺乏,quantity,determiner,2,CHN,little few,QUANTIFIERS,8
2164,缺乏,logic,conjunction,2,CHN,not,LOGICAL_CONCEPTS,7
735,缺陷,evaluation,adjective,2,CHN,bad,EVALUATORS,10
648,罕见,quantity,determiner,2,CHN,little few,QUANTIFIERS,10
682,美好,evaluation,adjective,2,CHN,good,EVALUATORS,4
212,群众,entity,noun,2,CHN,people,SUBSTANTIVES,3
861,考虑,cognition,verb,2,CHN,think,MENTAL_PREDICATES,5
1158,耳朵,cognition,verb,2,CHN,hear,MENTAL_PREDICATES,6
1160,聆听,cognition,verb,2,CHN,hear,MENTAL_PREDICATES,8
257,肉体,entity,noun,2,CHN,body,SUBSTANTIVES,2
2222,能,logic,conjunction,2,CHN,can,LOGICAL_CONCEPTS,1
2224,能力,logic,conjunction,2,CHN,can,LOGICAL_CONCEPTS,3
2225,能够,logic,conjunction,2,CHN,can,LOGICAL_CONCEPTS,4
18,自己,entity,noun,2,CHN,i,SUBSTANTIVES,2
1609,致命,life,verb,2,CHN,die,LIFE_DEATH,10
680,良好,evaluation,adjective,2,CHN,good,EVALUATORS,2
544,若干,quantity,determiner,2,CHN,some,QUANTIFIERS,4
1322,行为,action,verb,2,CHN,do,ACTIONS_EVENTS_MOVEMENT,9
1315,行动,action,verb,2,CHN,do,ACTIONS_EVENTS_MOVEMENT,2
1405,行走,action,verb,2,CHN,move,ACTIONS_EVENTS_MOVEMENT,10
1400,行进,action,verb,2,CHN,move,ACTIONS_EVENTS_MOVEMENT,5
1202,表达,communication,verb,2,CHN,say,SPEECH,4
819,袖珍,property,adjective,2,CHN,small,DESCRIPTORS,10
345,要素,relation,noun,2,CHN,part,RELATIONAL_SUBSTANTIVES,7
1113,观察,cognition,verb,2,CHN,see,MENTAL_PREDICATES,4
1114,观看,cognition,verb,2,CHN,see,MENTAL_PREDICATES,5
1119,视力,cognition,verb,2,CHN,see,MENTAL_PREDICATES,10
1112,视觉,cognition,verb,2,CHN,see,MENTAL_PREDICATES,3
265,解剖,entity,noun,2,CHN,body,SUBSTANTIVES,10
2262,解释,logic,conjunction,2,CHN,because,LOGICAL_CONCEPTS,7
2124,触,spatial,other,2,CHN,touch,SPACE,1
2131,触及,spatial,other,2,CHN,touch,SPACE,8
2133,触感,spatial,other,2,CHN,touch,SPACE,10
2126,触摸,spatial,other,2,CHN,touch,SPACE,3
1069,触觉,cognition,verb,2,CHN,feel,MENTAL_PREDICATES,5
2129,触觉,spatial,other,2,CHN,touch,SPACE,6
1246,言辞,communication,verb,2,CHN,words,SPEECH,8
859,认为,cognition,verb,2,CHN,think,MENTAL_PREDICATES,3
934,认识,cognition,verb,2,CHN,know,MENTAL_PREDICATES,6
1200,讲,communication,verb,2,CHN,say,SPEECH,2
607,许多,quantity,determiner,2,CHN,much many,QUANTIFIERS,1
1239,词,communication,verb,2,CHN,words,SPEECH,1
1243,词汇,communication,verb,2,CHN,words,SPEECH,5
1240,词语,communication,verb,2,CHN,words,SPEECH,2
1283,诚实,communication,verb,2,CHN,true,SPEECH,9
1241,话,communication,verb,2,CHN,words,SPEECH,3
1242,语言,communication,verb,2,CHN,words,SPEECH,4
1199,说,communication,verb,2,CHN,say,SPEECH,1
2196,说不定,logic,conjunction,2,CHN,maybe,LOGICAL_CONCEPTS,7
731,负面,evaluation,adjective,2,CHN,bad,EVALUATORS,6
1533,财产,existence,other,2,CHN,be mine,LOCATION_EXISTENCE,5
2038,贴近,spatial,other,2,CHN,near,SPACE,10
2264,起源,logic,conjunction,2,CHN,because,LOGICAL_CONCEPTS,9
2363,超过,degree,adverb,2,CHN,more,INTENSIFIER_AUGMENTOR,7
2003,距离远,spatial,other,2,CHN,far,SPACE,5
1503,身份,existence,other,2,CHN,be something,LOCATION_EXISTENCE,8
256,身体,entity,noun,2,CHN,body,SUBSTANTIVES,1
260,身躯,entity,noun,2,CHN,body,SUBSTANTIVES,5
258,躯体,entity,noun,2,CHN,body,SUBSTANTIVES,3
1398,转移,action,verb,2,CHN,move,ACTIONS_EVENTS_MOVEMENT,3
814,轻微,property,adjective,2,CHN,small,DESCRIPTORS,5
2062,边,spatial,other,2,CHN,side,SPACE,3
2066,边缘,spatial,other,2,CHN,side,SPACE,7
2006,辽远,spatial,other,2,CHN,far,SPACE,8
777,辽阔,property,adjective,2,CHN,big,DESCRIPTORS,7
1399,迁移,action,verb,2,CHN,move,ACTIONS_EVENTS_MOVEMENT,4
1701,过去,temporal,other,2,CHN,before,TIME,5
1397,运动,action,verb,2,CHN,move,ACTIONS_EVENTS_MOVEMENT,2
1403,运输,action,verb,2,CHN,move,ACTIONS_EVENTS_MOVEMENT,8
2029,近,spatial,other,2,CHN,near,SPACE,1
383,近处,reference,determiner,2,CHN,this,DETERMINERS,8
2035,近处,spatial,other,2,CHN,near,SPACE,7
2036,近旁,spatial,other,2,CHN,near,SPACE,8
376,这,reference,determiner,2,CHN,this,DETERMINERS,1
377,这个,reference,determiner,2,CHN,this,DETERMINERS,2
379,这些,reference,determiner,2,CHN,this,DETERMINERS,4
1910,这儿,spatial,other,2,CHN,here,SPACE,4
1907,这里,spatial,other,2,CHN,here,SPACE,1
2366,进一步,degree,adverb,2,CHN,more,INTENSIFIER_AUGMENTOR,10
1319,进行,action,verb,2,CHN,do,ACTIONS_EVENTS_MOVEMENT,6
1999,远,spatial,other,2,CHN,far,SPACE,1
2001,远处,spatial,other,2,CHN,far,SPACE,3
2002,远方,spatial,other,2,CHN,far,SPACE,4
2007,远离,spatial,other,2,CHN,far,SPACE,9
1603,逝世,life,verb,2,CHN,die,LIFE_DEATH,4
2000,遥远,spatial,other,2,CHN,far,SPACE,2
734,邪恶,evaluation,adjective,2,CHN,bad,EVALUATORS,9
2032,邻近,spatial,other,2,CHN,near,SPACE,4
340,部件,relation,noun,2,CHN,part,RELATIONAL_SUBSTANTIVES,2
339,部分,relation,noun,2,CHN,part,RELATIONAL_SUBSTANTIVES,1
545,部分,quantity,determiner,2,CHN,some,QUANTIFIERS,5
580,都,quantity,determiner,2,CHN,all,QUANTIFIERS,8
2096,里头,spatial,other,2,CHN,inside,SPACE,5
2092,里面,spatial,other,2,CHN,inside,SPACE,1
778,重大,property,adjective,2,CHN,big,DESCRIPTORS,8
733,错误,evaluation,adjective,2,CHN,bad,EVALUATORS,8
1760,长久,temporal,other,2,CHN,a long time,TIME,2
1763,长时间,temporal,other,2,CHN,a long time,TIME,5
1762,长期,temporal,other,2,CHN,a long time,TIME,4
1766,长远,temporal,other,2,CHN,a long time,TIME,8
1821,阶段,temporal,other,2,CHN,for some time,TIME,6
2362,附加,degree,adverb,2,CHN,more,INTENSIFIER_AUGMENTOR,6
2030,附近,spatial,other,2,CHN,near,SPACE,2
1203,陈述,communication,verb,2,CHN,say,SPEECH,5
1731,随后,temporal,other,2,CHN,after,TIME,4
346,零件,relation,noun,2,CHN,part,RELATIONAL_SUBSTANTIVES,8
989,需要,cognition,verb,2,CHN,want,MENTAL_PREDICATES,5
1849,霎时,temporal,other,2,CHN,moment,TIME,6
2324,非常,degree,adverb,2,CHN,very,INTENSIFIER_AUGMENTOR,2
2031,靠近,spatial,other,2,CHN,near,SPACE,3
1161,音响,cognition,verb,2,CHN,hear,MENTAL_PREDICATES,9
1157,音频,cognition,verb,2,CHN,hear,MENTAL_PREDICATES,5
1943,顶部,spatial,other,2,CHN,above,SPACE,7
1848,顷刻,temporal,other,2,CHN,moment,TIME,5
1796,须臾,temporal,other,2,CHN,a short time,TIME,9
2360,额外,degree,adverb,2,CHN,more,INTENSIFIER_AUGMENTOR,4
482,首,quantity,determiner,2,CHN,one,QUANTIFIERS,8
1440,驻,existence,other,2,CHN,be somewhere,LOCATION_EXISTENCE,8
1942,高于,spatial,other,2,CHN,above,SPACE,6
1945,高处,spatial,other,2,CHN,above,SPACE,9
922,acknowledge,cognition,verb,3,ENU,know,MENTAL_PREDICATES,17
925,acquaintance,cognition,verb,3,ENU,know,MENTAL_PREDICATES,20
1307,activity,action,verb,3,ENU,do,ACTIONS_EVENTS_MOVEMENT,12
1059,affect,cognition,verb,3,ENU,feel,MENTAL_PREDICATES,12
2389,affinity,comparison,other,3,ENU,like,SIMILARITY,12
1312,agency,action,verb,3,ENU,do,ACTIONS_EVENTS_MOVEMENT,17
102,agent,entity,noun,3,ENU,someone,SUBSTANTIVES,15
2219,allow,logic,conjunction,3,ENU,can,LOGICAL_CONCEPTS,12
571,altogether,quantity,determiner,3,ENU,all,QUANTIFIERS,12
979,ambition,cognition,verb,3,ENU,want,MENTAL_PREDICATES,16
150,article,entity,noun,3,ENU,something,SUBSTANTIVES,11
336,aspect,relation,noun,3,ENU,part,RELATIONAL_SUBSTANTIVES,15
1150,audible,cognition,adjective,3,ENU,hear,MENTAL_PREDICATES,15
1146,audio,cognition,verb,3,ENU,hear,MENTAL_PREDICATES,11
1308,behavior,action,verb,3,ENU,do,ACTIONS_EVENTS_MOVEMENT,13
156,being,entity,verb,3,ENU,something,SUBSTANTIVES,17
1558,breath,life,verb,3,ENU,live,LIFE_DEATH,11
2156,cancel,logic,conjunction,3,ENU,not,LOGICAL_CONCEPTS,13
2254,causation,logic,conjunction,3,ENU,because,LOGICAL_CONCEPTS,13
923,certainty,cognition,verb,3,ENU,know,MENTAL_PREDICATES,18
100,character,entity,noun,3,ENU,someone,SUBSTANTIVES,13
1631,chronological,temporal,other,3,ENU,when,TIME,11
1352,circumstance,action,verb,3,ENU,happen,ACTIONS_EVENTS_MOVEMENT,13
207,civilization,entity,noun,3,ENU,people,SUBSTANTIVES,18
291,classification,relation,noun,3,ENU,kind,RELATIONAL_SUBSTANTIVES,12
854,cogitate,cognition,verb,3,ENU,think,MENTAL_PREDICATES,25
840,cognition,cognition,verb,3,ENU,think,MENTAL_PREDICATES,11
208,collective,entity,adjective,3,ENU,people,SUBSTANTIVES,19
1192,comment,communication,verb,3,ENU,say,SPEECH,15
58,companion,entity,noun,3,ENU,you,SUBSTANTIVES,12
847,conception,cognition,verb,3,ENU,think,MENTAL_PREDICATES,18
1494,condition,existence,other,3,ENU,be something,LOCATION_EXISTENCE,12
926,consciousness,cognition,verb,3,ENU,know,MENTAL_PREDICATES,21
1062,consciousness,cognition,verb,3,ENU,feel,MENTAL_PREDICATES,15
333,constituent,relation,noun,3,ENU,part,RELATIONAL_SUBSTANTIVES,12
1193,convey,communication,verb,3,ENU,say,SPEECH,16
250,corporeal,entity,noun,3,ENU,body,SUBSTANTIVES,12
105,creature,entity,noun,3,ENU,someone,SUBSTANTIVES,18
201,crowd,entity,noun,3,ENU,people,SUBSTANTIVES,12
206,culture,entity,noun,3,ENU,people,SUBSTANTIVES,17
1306,deed,action,verb,3,ENU,do,ACTIONS_EVENTS_MOVEMENT,11
718,defective,evaluation,adjective,3,ENU,bad,EVALUATORS,11
2321,degree,degree,adverb,3,ENU,very,INTENSIFIER_AUGMENTOR,12
850,deliberate,cognition,verb,3,ENU,think,MENTAL_PREDICATES,21
983,demand,cognition,verb,3,ENU,want,MENTAL_PREDICATES,20
335,detail,relation,noun,3,ENU,part,RELATIONAL_SUBSTANTIVES,14
1236,diction,communication,verb,3,ENU,words,SPEECH,11
